0.786944,0.778056,0.838056,0.785,0.7975,0.794167,0.813611,0.784167,0.788889,0.823056,0.838333,0.833889,0.7975,0.835833,0.865278,0.83,0.824722,0.8375,0.843333,0.832222,0.792222,0.845833,0.8075,0.868889,0.881944,0.893056,0.912222,0.909167,0.870833,0.855278,0.9,0.885833,0.9125,0.873889,0.958333,0.844722,0.962778,0.974722,1.07167,0.99,1.07944,1.13889,1.21472,1.25667,1.32944,1.52944,1.87667,2.46056,3.35667,
0.856667,0.829167,0.756944,0.803611,0.794167,0.8,0.833889,0.839722,0.846389,0.805278,0.835833,0.805833,0.823333,0.841111,0.879722,0.8225,0.8125,0.806944,0.860833,0.830833,0.837778,0.831389,0.819167,0.843889,0.849722,0.845,0.867222,0.855278,0.847222,0.880556,0.898333,0.838056,0.9025,0.886944,0.914167,0.956667,0.983889,1.0025,0.999722,0.982222,1.04083,1.15528,1.16444,1.27306,1.36056,1.49222,1.8275,2.39389,3.41639,
0.789722,0.836944,0.746944,0.789722,0.8225,0.773611,0.815278,0.779444,0.797778,0.8075,0.816111,0.811944,0.796111,0.813611,0.827222,0.828889,0.815556,0.774722,0.833056,0.835,0.818889,0.843056,0.800833,0.834167,0.848056,0.853333,0.851944,0.847778,0.867222,0.876944,0.863889,0.861111,0.903333,0.916111,0.954444,0.967222,0.988333,1.00889,1.02361,1.04167,1.06111,1.18444,1.18278,1.23639,1.37944,1.5125,1.87278,2.51194,3.31028,
0.780278,0.823056,0.776389,0.780833,0.834167,0.808056,0.833611,0.781944,0.887778,0.783611,0.809167,0.838611,0.8575,0.868889,0.816944,0.783333,0.837778,0.810556,0.836944,0.817778,0.846111,0.883056,0.845,0.866667,0.851944,0.839722,0.896944,0.873889,0.871389,0.95,0.895556,0.892778,0.942222,0.95,0.936667,0.952778,0.905556,0.946944,1.03028,1.0675,1.06056,1.105,1.165,1.27389,1.35944,1.58222,1.8725,2.40083,3.37306,
0.786389,0.835,0.810278,0.820833,0.795278,0.819167,0.790278,0.839444,0.835833,0.828889,0.821667,0.812222,0.835278,0.781389,0.85,0.835278,0.809167,0.862778,0.846667,0.857222,0.840278,0.866944,0.851111,0.819444,0.839722,0.881111,0.841667,0.83,0.918611,0.849722,0.94,0.936389,0.906667,0.936111,0.893333,0.941667,0.963889,0.973889,0.925556,1.09611,1.09694,1.13222,1.18667,1.30583,1.33778,1.57028,1.88639,2.36333,3.42139,
0.783611,0.824722,0.795556,0.844444,0.828056,0.841944,0.788611,0.811111,0.825556,0.83,0.855833,0.823889,0.848056,0.851944,0.8,0.868889,0.831111,0.841667,0.8425,0.846944,0.856667,0.865278,0.845,0.822222,0.828889,0.835833,0.844722,0.832222,0.848611,0.959722,0.917778,0.865,0.905,0.920278,0.901944,0.956111,0.948889,1.00889,0.943611,1.04167,1.05722,1.08667,1.22417,1.33917,1.42028,1.55056,1.83472,2.33417,3.39694,
0.773056,0.802222,0.820556,0.8175,0.825,0.803611,0.772778,0.833056,0.860833,0.815278,0.794444,0.819722,0.8275,0.860833,0.797778,0.872778,0.856111,0.837778,0.820278,0.834444,0.865833,0.840833,0.853889,0.900833,0.828889,0.858333,0.8575,0.887222,0.842778,0.891667,0.876389,0.918611,0.907778,0.934444,0.947222,0.975556,0.946111,0.945278,0.997222,1.09472,1.07611,1.13667,1.26278,1.27778,1.36583,1.59194,1.84444,2.47556,3.47472,
0.837778,0.833889,0.757778,0.801111,0.772778,0.833333,0.757778,0.821111,0.85,0.793889,0.760278,0.791389,0.815833,0.849722,0.800556,0.778611,0.861111,0.846944,0.825,0.776667,0.853889,0.816667,0.853889,0.8675,0.873889,0.851111,0.909444,0.920833,0.864722,0.891389,0.860278,0.988333,0.908333,0.938889,0.961944,0.933056,0.883611,0.965278,1.005,1.02194,1.06417,1.11639,1.15056,1.23194,1.35667,1.60167,1.9125,2.33972,3.36917,
0.804167,0.8275,0.866667,0.818056,0.832222,0.828056,0.773889,0.8225,0.839444,0.818611,0.780833,0.811389,0.795,0.810556,0.783611,0.841389,0.820833,0.858056,0.8275,0.861667,0.839444,0.88,0.855556,0.888056,0.889722,0.842778,0.853611,0.869722,0.882778,0.868333,0.876944,0.895,0.937778,0.928333,0.956111,0.938889,0.991111,1.01611,1.03472,0.965,1.08806,1.0625,1.19139,1.2525,1.36556,1.54278,1.87861,2.445,3.40694,
0.801944,0.770556,0.811667,0.8125,0.799444,0.85,0.767778,0.803611,0.813056,0.805278,0.829444,0.855556,0.837222,0.828056,0.871389,0.822222,0.806944,0.816667,0.864167,0.810556,0.846944,0.842778,0.854722,0.8775,0.819722,0.851944,0.864722,0.843889,0.895556,0.919167,0.855,0.908333,0.898889,0.9575,0.958333,0.961389,0.956944,0.973889,1.00194,1.01611,1.07167,1.15389,1.10889,1.31528,1.42444,1.58583,1.90472,2.40056,3.36833,
