-2.9043,-2.80539,-2.69846,-2.59245,-2.53239,-2.45742,-2.43268,-2.35189,-2.34088,-2.30951,-2.29366,-2.27291,-2.21897,-2.21136,-2.20797,-2.20349,-2.19128,-2.17187,-2.18517,-2.13589,-2.167,-2.1622,-2.13145,-2.14738,-2.13748,-2.14777,-2.10745,-2.12254,-2.14831,-2.1165,-2.11049,-2.11679,-2.09477,-2.1,-2.07318,-2.10564,-2.09394,-2.10928,-2.08853,-2.07292,-2.07955,-2.06666,-2.08035,-2.08695,-2.07637,-2.06189,-2.05339,-2.07118,-2.07042,
-2.9036,-2.79743,-2.70068,-2.60658,-2.54096,-2.47891,-2.42618,-2.3743,-2.33657,-2.30593,-2.30379,-2.27817,-2.24152,-2.23498,-2.20948,-2.18518,-2.19475,-2.19578,-2.16523,-2.16883,-2.18507,-2.14977,-2.13082,-2.15865,-2.14429,-2.13012,-2.10485,-2.10838,-2.10059,-2.10664,-2.08878,-2.12258,-2.10941,-2.1055,-2.10183,-2.08787,-2.10349,-2.07204,-2.10307,-2.06365,-2.0869,-2.06482,-2.08255,-2.07252,-2.07845,-2.05206,-2.08953,-2.06451,-2.05891,
-2.89898,-2.79893,-2.72106,-2.61012,-2.54112,-2.4564,-2.43423,-2.39101,-2.35151,-2.33524,-2.27927,-2.28242,-2.23421,-2.21737,-2.20238,-2.18847,-2.19458,-2.18005,-2.1616,-2.14082,-2.16421,-2.12624,-2.14645,-2.14256,-2.15088,-2.12969,-2.12818,-2.10966,-2.12359,-2.11171,-2.12043,-2.06923,-2.11276,-2.09124,-2.08252,-2.09981,-2.09603,-2.09537,-2.09277,-2.06634,-2.06746,-2.0711,-2.0547,-2.06851,-2.07795,-2.04251,-2.09365,-2.07467,-2.0571,
-2.90191,-2.79716,-2.71711,-2.6027,-2.5393,-2.47328,-2.43528,-2.36845,-2.3428,-2.33222,-2.30192,-2.27988,-2.23217,-2.22775,-2.22295,-2.19063,-2.17111,-2.20985,-2.16181,-2.14757,-2.15901,-2.16585,-2.12849,-2.13815,-2.11939,-2.13092,-2.12112,-2.10444,-2.11325,-2.11424,-2.10351,-2.10731,-2.09509,-2.09734,-2.09672,-2.08781,-2.09483,-2.06508,-2.07798,-2.059,-2.08775,-2.08425,-2.06596,-2.07126,-2.0857,-2.07821,-2.07548,-2.07784,-2.08212,
-2.89878,-2.79465,-2.70231,-2.61586,-2.53397,-2.47525,-2.4064,-2.38828,-2.33775,-2.30853,-2.29156,-2.26914,-2.26472,-2.21876,-2.20707,-2.2002,-2.18484,-2.18545,-2.15829,-2.16394,-2.17975,-2.14638,-2.15278,-2.1311,-2.12716,-2.15214,-2.12787,-2.09666,-2.12201,-2.12394,-2.09265,-2.0933,-2.09174,-2.10282,-2.07683,-2.09135,-2.08092,-2.0941,-2.09665,-2.08364,-2.08035,-2.08246,-2.08453,-2.09374,-2.06345,-2.06099,-2.05561,-2.06678,-2.07427,
-2.90174,-2.80076,-2.70041,-2.61661,-2.53286,-2.46732,-2.41734,-2.3808,-2.34816,-2.30674,-2.27206,-2.26756,-2.24564,-2.23672,-2.21852,-2.1849,-2.22013,-2.19563,-2.16498,-2.19076,-2.14997,-2.16653,-2.14478,-2.13387,-2.12655,-2.13981,-2.11257,-2.11785,-2.12002,-2.12092,-2.09548,-2.08948,-2.10317,-2.09975,-2.1071,-2.07501,-2.08509,-2.08893,-2.09651,-2.06587,-2.0755,-2.08605,-2.06477,-2.06714,-2.06664,-2.06771,-2.05998,-2.07719,-2.07279,
-2.9011,-2.8021,-2.69931,-2.61465,-2.54489,-2.48154,-2.42399,-2.36972,-2.34717,-2.30428,-2.27348,-2.28613,-2.2597,-2.21447,-2.19793,-2.20924,-2.19408,-2.20754,-2.19334,-2.15326,-2.14146,-2.14158,-2.14149,-2.1403,-2.13803,-2.11728,-2.13385,-2.10908,-2.0852,-2.11059,-2.08692,-2.1157,-2.10124,-2.11001,-2.093,-2.07806,-2.1101,-2.11469,-2.11726,-2.09751,-2.08767,-2.10489,-2.06499,-2.06963,-2.09424,-2.07635,-2.0602,-2.05751,-2.06912,
-2.90127,-2.80345,-2.69872,-2.61106,-2.51182,-2.48911,-2.42899,-2.37604,-2.35653,-2.31479,-2.29928,-2.27749,-2.26071,-2.21846,-2.20703,-2.21147,-2.19171,-2.17441,-2.17379,-2.17904,-2.16536,-2.16353,-2.16046,-2.13821,-2.11484,-2.13638,-2.14229,-2.1491,-2.11797,-2.12009,-2.08709,-2.09328,-2.09747,-2.10708,-2.1073,-2.08068,-2.09612,-2.08311,-2.0875,-2.08346,-2.07776,-2.0598,-2.06911,-2.06937,-2.08114,-2.07991,-2.08312,-2.07641,-2.06548,
-2.90048,-2.80252,-2.70199,-2.61911,-2.54259,-2.4617,-2.4226,-2.37305,-2.32988,-2.31164,-2.2829,-2.27568,-2.23414,-2.21549,-2.20296,-2.19128,-2.18552,-2.17939,-2.18166,-2.15912,-2.15007,-2.16056,-2.12608,-2.13093,-2.1557,-2.14152,-2.13117,-2.12812,-2.1167,-2.10086,-2.10671,-2.09755,-2.10357,-2.10748,-2.10419,-2.07675,-2.09512,-2.08502,-2.09777,-2.09165,-2.09038,-2.05905,-2.0711,-2.05303,-2.06837,-2.07408,-2.05544,-2.06824,-2.06963,
-2.90028,-2.79327,-2.71088,-2.61788,-2.54144,-2.43693,-2.41714,-2.37864,-2.34232,-2.30988,-2.29956,-2.28037,-2.23133,-2.23878,-2.20342,-2.20315,-2.18781,-2.16047,-2.17046,-2.17192,-2.1664,-2.15085,-2.16876,-2.13138,-2.13423,-2.12989,-2.12737,-2.10248,-2.12755,-2.10354,-2.09449,-2.09918,-2.08109,-2.10589,-2.08712,-2.08943,-2.07395,-2.09647,-2.09365,-2.06819,-2.11349,-2.07456,-2.07064,-2.09051,-2.08155,-2.08029,-2.05594,-2.0651,-2.06641,
