2.6672,2.66672,1.66639,1.66665,1.66639,1.66665,
2.66723,2.66672,1.66637,1.66665,1.66637,1.66665,
2.66726,2.66673,1.66635,1.66665,1.66635,1.66665,
2.6673,2.66673,1.66633,1.66665,1.66633,1.66665,
2.66734,2.66674,1.66631,1.66665,1.66631,1.66665,
2.66739,2.66674,1.66628,1.66665,1.66628,1.66665,
2.66744,2.66675,1.66625,1.66665,1.66625,1.66665,
2.6675,2.66676,1.66622,1.66665,1.66622,1.66665,
2.66757,2.66676,1.66618,1.66665,1.66618,1.66665,
2.66764,2.66677,1.66614,1.66665,1.66614,1.66665,
2.66772,2.66678,1.6661,1.66665,1.6661,1.66665,
2.66782,2.6668,1.66605,1.66665,1.66605,1.66665,
2.66792,2.66681,1.66599,1.66665,1.66599,1.66665,
2.66804,2.66683,1.66592,1.66666,1.66592,1.66666,
2.66818,2.66684,1.66584,1.66666,1.66584,1.66666,
2.66834,2.66687,1.66575,1.66666,1.66575,1.66666,
2.66853,2.66689,1.66564,1.66666,1.66564,1.66666,
2.66876,2.66692,1.66551,1.66667,1.66551,1.66667,
2.66902,2.66696,1.66535,1.66667,1.66535,1.66667,
2.66934,2.66701,1.66517,1.66668,1.66517,1.66668,
2.66973,2.66707,1.66493,1.6667,1.66493,1.6667,
2.67021,2.66715,1.66465,1.66672,1.66465,1.66672,
2.67082,2.66725,1.66428,1.66675,1.66428,1.66675,
2.67159,2.66738,1.66381,1.66679,1.66381,1.66679,
2.67259,2.66757,1.66319,1.66685,1.66319,1.66685,
2.67394,2.66783,1.66234,1.66695,1.66234,1.66695,
2.6758,2.66821,1.66115,1.66711,1.66115,1.66711,
2.67846,2.6688,1.6594,1.66739,1.6594,1.66739,
2.68245,2.66977,1.65673,1.66787,1.65673,1.66787,
2.68879,2.67148,1.65235,1.66879,1.65235,1.66879,
2.69963,2.67482,1.64459,1.6707,1.64459,1.6707,
2.71987,2.68216,1.62942,1.67511,1.62942,1.67511,
2.76079,2.7006,1.59657,1.68643,1.59657,1.68643,
2.8378,2.7495,1.52603,1.71524,1.52603,1.71524,

2.66692,2.66669,1.66653,1.66666,1.66653,1.66666,
2.66693,2.66669,1.66653,1.66666,1.66653,1.66666,
2.66694,2.66669,1.66652,1.66666,1.66652,1.66666,
2.66696,2.66669,1.66652,1.66666,1.66652,1.66666,
2.66697,2.6667,1.66651,1.66666,1.66651,1.66666,
2.66698,2.6667,1.6665,1.66666,1.6665,1.66666,
2.667,2.6667,1.66649,1.66666,1.66649,1.66666,
2.66701,2.6667,1.66649,1.66666,1.66649,1.66666,
2.66703,2.6667,1.66648,1.66666,1.66648,1.66666,
2.66705,2.6667,1.66647,1.66666,1.66647,1.66666,
2.66707,2.66671,1.66646,1.66666,1.66646,1.66666,
2.66709,2.66671,1.66644,1.66666,1.66644,1.66666,
2.66711,2.66671,1.66643,1.66666,1.66643,1.66666,
2.66714,2.66671,1.66642,1.66666,1.66642,1.66666,
2.66717,2.66672,1.6664,1.66666,1.6664,1.66666,
2.6672,2.66672,1.66639,1.66665,1.66639,1.66665,
2.66723,2.66672,1.66637,1.66665,1.66637,1.66665,
2.66726,2.66673,1.66635,1.66665,1.66635,1.66665,
2.6673,2.66673,1.66633,1.66665,1.66633,1.66665,
2.66734,2.66674,1.66631,1.66665,1.66631,1.66665,
2.66739,2.66674,1.66628,1.66665,1.66628,1.66665,
2.66744,2.66675,1.66625,1.66665,1.66625,1.66665,
2.6675,2.66676,1.66622,1.66665,1.66622,1.66665,
2.66757,2.66676,1.66618,1.66665,1.66618,1.66665,
2.66764,2.66677,1.66614,1.66665,1.66614,1.66665,
2.66772,2.66678,1.6661,1.66665,1.6661,1.66665,
2.66782,2.6668,1.66605,1.66665,1.66605,1.66665,
2.66792,2.66681,1.66599,1.66665,1.66599,1.66665,
2.66804,2.66683,1.66592,1.66666,1.66592,1.66666,
2.66818,2.66684,1.66584,1.66666,1.66584,1.66666,
2.66834,2.66687,1.66575,1.66666,1.66575,1.66666,
2.66853,2.66689,1.66564,1.66666,1.66564,1.66666,
2.66876,2.66692,1.66551,1.66667,1.66551,1.66667,
2.66902,2.66696,1.66535,1.66667,1.66535,1.66667,
2.66934,2.66701,1.66517,1.66668,1.66517,1.66668,
2.66973,2.66707,1.66493,1.6667,1.66493,1.6667,
2.67021,2.66715,1.66465,1.66672,1.66465,1.66672,
2.67082,2.66725,1.66428,1.66675,1.66428,1.66675,
2.67159,2.66738,1.66381,1.66679,1.66381,1.66679,
2.67259,2.66757,1.66319,1.66685,1.66319,1.66685,
2.67394,2.66783,1.66234,1.66695,1.66234,1.66695,
2.6758,2.66821,1.66115,1.66711,1.66115,1.66711,
2.67846,2.6688,1.6594,1.66739,1.6594,1.66739,
2.68245,2.66977,1.65673,1.66787,1.65673,1.66787,
2.68879,2.67148,1.65235,1.66879,1.65235,1.66879,
2.69963,2.67482,1.64459,1.6707,1.64459,1.6707,
2.71987,2.68216,1.62942,1.67511,1.62942,1.67511,
2.76079,2.7006,1.59657,1.68643,1.59657,1.68643,
2.8378,2.7495,1.52603,1.71524,1.52603,1.71524,

