1,1,1,1,1,1,1,0.998633,1,0.995898,0.998633,0.998633,0.995942,0.993164,0.993207,0.990473,0.989062,0.979839,0.985004,0.978342,0.972917,0.961089,0.956814,0.959635,0.944531,0.934787,0.90408,0.906163,0.885395,0.858095,0.852821,0.860308,0.817296,0.686155,0.636567,0.638108,0.612023,0.601671,0.546506,0.480903,0.436133,0.41033,0.335373,0.308355,0.265929,0.225825,0.221181,0.194314,0.165017,0.182617,
1,1,1,1,1,1,1,1,1,0.998633,1,0.997266,0.991797,0.998633,0.989236,0.99184,0.994531,0.987739,0.985091,0.970399,0.983681,0.970269,0.97424,0.96276,0.97283,0.944944,0.912305,0.919727,0.909484,0.844835,0.823611,0.800282,0.744054,0.786393,0.773655,0.701085,0.574306,0.580686,0.404427,0.557552,0.44451,0.360655,0.325629,0.360764,0.314149,0.245833,0.280599,0.239149,0.175477,0.180013,
1,1,1,1,1,1,1,1,1,1,0.998633,0.995942,0.993164,0.997266,0.993164,0.994531,0.986458,0.99043,0.987869,0.983681,0.972873,0.97322,0.957812,0.941645,0.963563,0.941059,0.923763,0.916732,0.845009,0.896311,0.852908,0.803516,0.782378,0.76658,0.74464,0.714518,0.540408,0.534484,0.521202,0.535655,0.445964,0.393707,0.417426,0.322135,0.277626,0.233984,0.272808,0.213889,0.196159,0.219488,
1,1,1,1,1,1,1,0.998633,1,0.998633,0.998633,1,0.998633,0.993164,0.995898,0.990473,0.989062,0.987739,0.98227,0.986372,0.971636,0.975521,0.950629,0.953016,0.922418,0.921918,0.927886,0.91122,0.896463,0.835742,0.787739,0.847786,0.737391,0.761871,0.654709,0.664844,0.612283,0.552778,0.48852,0.514779,0.381011,0.456337,0.316558,0.307726,0.287348,0.244727,0.223112,0.192296,0.16263,0.184983,
1,1,1,1,1,1,1,1,1,1,1,0.998633,0.997266,0.995942,0.99043,0.994575,0.993207,0.973437,0.991797,0.98099,0.967969,0.959288,0.952843,0.963477,0.943967,0.953885,0.930903,0.883051,0.898134,0.853125,0.855165,0.826562,0.801997,0.764106,0.712391,0.664822,0.631011,0.52691,0.527865,0.413628,0.449371,0.344944,0.411024,0.325651,0.222005,0.282661,0.203082,0.193707,0.218316,0.234245,
1,1,1,1,1,1,1,0.998633,0.998633,1,1,0.997266,0.997266,0.994531,0.993207,0.993164,0.987912,0.993164,0.985135,0.970182,0.971506,0.975825,0.961697,0.963997,0.950239,0.925065,0.903385,0.885482,0.891558,0.877083,0.8699,0.811936,0.786458,0.749219,0.678103,0.658181,0.639952,0.633485,0.528646,0.516406,0.491254,0.379644,0.290365,0.286589,0.328082,0.159635,0.211502,0.237977,0.201758,0.205621,
1,1,1,1,1,1,1,0.998633,1,0.995898,1,0.997266,0.997266,0.990516,0.99043,0.995898,0.983681,0.985091,0.983681,0.976975,0.970573,0.964931,0.957031,0.970486,0.933529,0.927083,0.931706,0.872331,0.914128,0.833485,0.81326,0.773286,0.716168,0.707726,0.679319,0.685113,0.705078,0.576172,0.497678,0.498437,0.411393,0.348958,0.365365,0.398937,0.286263,0.335156,0.207856,0.277865,0.188455,0.204644,
1,1,1,1,1,1,1,0.998633,0.998633,1,0.997266,1,0.997266,0.993164,0.990516,0.997266,0.987695,0.981076,0.987739,0.978212,0.983724,0.975651,0.950065,0.953234,0.930599,0.925608,0.934831,0.867622,0.880946,0.806055,0.865885,0.790929,0.774089,0.781554,0.742795,0.687587,0.591949,0.558832,0.495312,0.433116,0.362218,0.323524,0.405165,0.293511,0.244379,0.18954,0.227431,0.19694,0.17947,0.170638,
1,1,1,1,1,1,0.998633,1,1,0.998633,0.998633,0.998633,0.997266,0.997266,0.997266,0.995898,0.985004,0.975781,0.983767,0.981033,0.978342,0.958442,0.959896,0.96046,0.953863,0.935156,0.923351,0.891688,0.885135,0.847287,0.81684,0.776497,0.780425,0.708898,0.693663,0.694878,0.566862,0.519792,0.489453,0.488281,0.393555,0.498611,0.381141,0.282118,0.280816,0.226345,0.300586,0.241862,0.146875,0.196398,
1,1,1,1,1,1,1,1,0.998633,1,1,0.994575,0.997266,0.995898,0.991797,0.989062,0.991797,0.986328,0.98099,0.97168,0.979666,0.973003,0.946181,0.959852,0.953016,0.915972,0.91951,0.915625,0.90102,0.864757,0.877127,0.8449,0.752799,0.792882,0.634071,0.726389,0.578668,0.58049,0.544618,0.446029,0.492622,0.421137,0.347135,0.299284,0.344857,0.285807,0.27628,0.16901,0.210916,0.191168,
